tech_score,exp_score,comm_score,final_score
88,54,96,80.70286603015244
79,54,65,75.53014913638994
71,48,33,46.71840089462719
73,68,62,64.25893149209178
67,56,57,62.4792150778052
70,92,38,68.21997032665838
47,97,35,60.669711505394886
78,48,78,68.58334262562296
65,57,51,51.39606051223838
97,62,77,85.6099049701057
73,39,50,51.52585708460841
93,59,62,77.62759536441858
93,51,85,76.52749149578204
42,32,58,54.20535164118616
98,77,82,87.89556564143614
89,31,69,69.35499795884861
51,83,47,62.5698446284097
40,35,76,47.38810765251931
93,69,42,75.46659433080794
83,31,56,57.04712505895896
44,31,91,48.94095358832113
69,84,74,65.17057126010708
69,89,32,70.03779002582684
98,35,51,84.30245202210305
96,48,56,74.48345267115087
56,56,84,63.29754006743504
87,30,96,63.940462809337824
86,62,62,69.9202011910657
62,69,31,62.374183440722845
54,61,75,53.063603134008886
76,98,62,76.16009420777029
60,46,87,64.03935181168771
53,37,36,48.845571664775306
41,86,44,54.55467902081041
50,71,55,57.91349034372429
90,38,40,65.0018488313841
78,64,67,65.43315259144937
77,82,56,73.93332998888799
99,83,36,82.80946897319205
73,54,30,58.25797462880924
77,96,50,67.67218991114899
89,91,59,91.27823017510435
73,84,37,63.63313656826446
57,75,32,57.7606412923789
69,53,84,68.80895361218337
54,75,44,56.02589224723412
66,51,65,62.52254394527579
90,40,35,60.12365269012319
73,77,71,84.53549235271527
91,37,79,71.0974612335918
96,68,47,82.29504803233958
77,64,79,68.03685752785996
72,78,59,74.80638955937196
63,75,68,64.0139681809927
54,67,41,48.334269579766115
99,37,88,72.8745830867503
69,83,73,69.76044843645555
94,66,33,73.95726598607635
81,69,65,88.57894942047331
90,63,77,92.9783785246932
56,46,43,48.7907393104465
44,62,78,60.997097933665124
68,76,96,69.73111463909228
43,81,38,42.87968831194759
49,38,50,46.052926481013756
95,62,45,77.8314485845449
56,89,45,67.61628092022704
49,50,57,56.29849091738278
56,87,80,68.44777267700135
99,98,85,96.26020717993066
59,39,86,62.50619384840194
63,35,81,64.16734214273605
44,42,75,45.06433175118823
73,94,67,79.15338705396066
45,49,77,55.84776444725141
92,86,70,86.53776292953717
41,75,88,57.48978262778974
52,37,96,56.315463508375935
82,39,95,74.34864952011813
82,96,56,77.1967408549183
87,40,61,61.71380580350185
50,41,85,64.59771410932971
90,39,39,65.43764880151465
86,54,69,77.69175156512166
96,78,46,81.6474812386414
62,78,87,77.0515870301849
94,40,35,66.39589231487486
55,91,68,71.3355672432782
70,65,47,58.35234821472041
50,68,71,50.77439457390385
93,82,33,75.31761079422971
55,85,49,55.671030646265415
47,30,57,33.315091195758455
43,85,69,62.30873840870775
79,33,94,59.35319299331678
43,59,73,58.54747827640367
95,41,52,77.4059278340296
64,64,86,61.18505135618773
42,81,76,61.9433280827298
71,60,42,71.18967072680721
42,97,45,56.74010281101313
66,81,84,77.15423227937914
68,36,94,75.56451754032183
71,51,45,51.41425561250283
89,85,66,78.10357942495065
97,87,81,93.620455496907
90,93,39,91.56219310779414
58,41,67,51.14391583276015
60,36,73,67.57865929720944
44,84,83,64.45978073698123
57,91,80,61.963721680995945
67,84,81,82.8524081303643
81,65,99,77.48188072695001
61,53,88,66.2426263929602
60,73,42,52.00415156233364
45,46,70,46.53374207670479
40,31,41,30.015640383796608
44,42,79,42.38503218644646
80,60,86,75.69019798976709
51,57,79,61.233887344077715
65,89,86,73.66620925993973
85,56,83,68.71423105094395
73,44,95,62.31947163146886
88,62,37,71.85814819016521
53,49,92,60.15345285273444
65,71,38,63.34037336643192
84,41,89,79.89202611303084
66,52,92,69.87674773590604
48,43,32,45.345146990062474
65,54,42,68.94358232597375
96,60,38,72.22607782099966
86,83,81,96.01837690369102
96,34,91,83.51941845078034
61,42,37,49.01037295521503
86,57,74,78.92419420585742
95,72,82,84.42399569590826
69,76,92,68.5180229542743
82,67,86,78.25980372439194
87,96,83,81.56436835170744
56,91,48,66.06482375872461
65,68,96,76.10239919596026
75,66,75,71.2154675260277
40,37,39,40.05478725527725
47,81,47,58.27195824143442
88,62,41,75.021747936458
74,71,78,74.34737760932097
91,56,52,71.1263684623074
54,37,91,60.29470197699194
86,52,40,67.39279092864668
95,93,85,81.72221585733836
61,49,84,60.2485673030299
53,45,54,48.21414361521933
65,46,38,54.63729620198773
67,48,41,56.29995323732054
62,37,40,40.34820503553187
53,67,67,52.54139155773184
63,67,57,58.23569751597073
41,82,37,52.822275416139966
84,60,76,80.56920913975802
65,73,65,59.38178134563703
53,89,79,65.6394252438123
98,46,38,70.15762911144762
95,68,89,81.04300500497024
90,71,96,85.9369015627648
46,77,82,65.70137474256701
42,41,46,38.715944371587014
86,47,82,75.13791736088749
62,35,57,52.32740398354221
85,72,92,76.75449023701599
82,64,44,68.29559188746651
86,83,48,79.78332986344978
99,91,99,103.66871502381422
84,98,76,94.82121871448794
57,45,77,54.56157635962172
97,37,49,66.26026959278003
77,60,66,69.90195063389272
74,39,31,52.18651506297813
90,85,93,95.16516251108503
54,99,65,70.20345369429954
64,49,34,53.776217552879544
94,34,93,79.01653890251784
76,52,36,61.59918088086606
67,38,99,66.22622324027067
49,87,51,62.115954872848725
78,88,75,79.67681002606217
96,83,69,82.18780819419247
56,75,90,77.2951100760186
78,51,75,64.77133144441349
61,93,57,78.07115259139975
65,37,64,58.10721311382202
83,49,30,59.19208010225645
64,80,58,70.37428796781505
56,68,38,59.92958043451882
52,66,38,61.99100815709338
59,79,51,56.82177616089759
64,63,92,68.59998450634264
43,62,95,65.98604903574436
49,60,87,63.632764258267905
42,83,99,68.13008753582913
80,73,84,86.09243825574318
84,63,42,68.40029672307928
57,91,48,53.40982594773501
86,52,62,69.16746099612585
75,75,94,88.85878222939643
86,85,89,87.79237978453446
61,36,41,45.28784747284438
73,90,72,84.57064734038606
86,32,46,66.02431451887595
47,67,97,63.73505875433079
79,63,58,72.92566019631882
88,73,84,77.61372549888138
83,59,36,64.58950802854022
58,46,73,57.07534385864347
81,88,34,79.19586148675158
80,39,89,66.7562661131994
76,47,35,58.97125148125211
45,74,36,59.10495746749015
91,88,75,99.52163483779836
65,91,86,72.64680636490695
73,88,83,80.19978794852263
98,78,75,79.86023542860923
95,92,39,82.82749535594088
98,61,33,72.44947774842369
84,39,96,79.15516484227878
45,40,54,39.43547182129138
76,99,90,79.15008481922028
96,91,67,96.3046736429286
72,76,61,67.834338951348
92,63,52,76.2871557078412
61,46,66,58.97522283624325
60,83,32,57.363421888842026
45,69,42,47.66874524407313
45,48,63,55.134548423516094
94,96,94,97.98536044422664
87,82,37,75.42156270120769
43,93,38,56.31604087587878
69,76,57,70.28305442426146
50,35,47,46.81099605960061
69,45,71,68.50572761108702
70,47,70,62.995719442194286
63,81,99,77.81490374100082
94,77,62,86.09089397589341
48,72,83,65.87887595019185
94,68,65,87.64859792680615
42,78,85,61.337056106760464
90,41,46,63.670663840125926
70,39,39,52.71018488385408
79,84,73,82.50413342047487
76,30,31,52.659493289682324
75,78,43,80.93398811246925
63,65,70,65.0629446662261
70,50,31,51.42523344592489
45,66,48,53.5135083365649
41,53,30,50.09406106378017
59,84,31,56.821200951376824
67,54,56,56.67689267449481
50,36,31,41.065923147674674
43,53,80,50.1704472058374
54,40,39,40.04890951543956
45,41,48,36.69589580880178
93,64,42,75.26214301900133
88,92,77,90.57521553507284
69,97,85,77.09417888918195
95,86,85,89.94740653500841
77,42,79,67.82480963542748
90,52,74,69.87382965810212
96,68,88,90.29430348507331
41,41,68,47.45950167708784
54,63,50,58.522382548253674
50,60,84,63.19984332398916
47,91,86,80.12881499027459
65,42,70,53.97700976752111
90,60,99,78.33615878569104
84,31,78,75.31462432279936
83,44,73,72.56114040804836
44,86,64,60.94513611745392
45,63,34,45.80956734901304
65,97,80,76.44056797291493
93,58,86,80.03759682406505
43,95,87,59.92510880618679
58,45,65,60.36599348450911
59,68,39,47.64671337359562
72,66,79,67.35469351936878
59,50,66,55.54112836033509
88,73,49,86.41742193926306
51,48,42,47.79601415674182
86,37,48,65.28231249404644
40,95,85,61.11255244632531
65,70,74,72.64364506424099
53,99,89,88.75940614247887
77,90,97,87.35750539802775
76,55,86,70.02247725094621
50,99,83,61.14130256262244
75,58,66,71.568461176288
52,95,66,62.770267635180446
82,48,43,60.22111998518986
42,97,73,69.3585537520522
72,87,71,73.93185162740275
45,99,30,57.72928737896294
89,86,52,84.44893172054246
95,66,93,82.36968068008404
49,90,57,56.4552123275204
44,59,33,48.62151792741312
62,54,70,64.97175166510515
49,94,89,67.61217576785582
83,35,47,58.264345027359155
41,47,92,47.49952329515968
52,39,90,59.267454775197564
79,40,78,76.69449042276669
41,94,76,68.55772542926627
59,94,68,70.84406528566346
40,81,35,54.88227689658018
76,96,82,79.04096103191924
48,60,54,54.64201812515164
56,46,94,55.173664708014854
48,84,34,55.38907321115601
50,65,94,68.6784671401493
54,55,37,54.96019036020842
63,82,68,72.54237605874678
77,46,72,68.78138415476116
94,54,34,66.31938852804834
74,31,33,53.61240336530044
69,34,30,54.616377765562696
70,33,85,60.684227756425294
88,65,74,77.27709094364788
44,35,94,48.94887333457296
99,50,32,69.47525453651711
83,55,51,64.33338327279148
89,84,85,86.82035859828072
53,68,47,54.69862169084364
92,62,54,68.02877173075765
95,43,77,88.80471163603589
50,85,60,57.312859224286214
48,50,59,50.126530664246715
73,75,95,78.30583951308748
51,45,39,44.12566191452326
74,45,88,67.65141085603872
74,58,80,66.30727605104097
40,37,38,42.33589657901779
79,32,83,65.58880723082453
61,48,91,66.69196629173672
99,95,38,92.94947835846462
68,51,38,55.49385628013949
47,75,53,60.46724473318336
50,42,68,58.88172573609685
80,62,37,65.38266146037765
76,34,54,62.45549625034336
53,56,95,59.973591081245885
99,53,39,79.18606017551939
69,96,53,71.40100862696353
74,92,88,85.7153169810537
60,77,60,70.07558948793317
76,92,40,67.70511449894765
44,41,35,37.966450541292005
58,57,99,62.36409730470022
98,73,61,88.49966441500432
53,72,68,55.82326181924279
65,46,77,63.32844615455732
43,69,42,54.23238857625323
64,78,88,73.84694491582708
84,86,96,93.37366503829035
81,93,85,75.77703060684016
64,86,70,74.83957774286432
57,99,85,74.29123413237106
79,72,64,66.3743606107847
47,52,67,47.09451076031405
78,56,96,82.82550720304296
79,87,63,81.36110684242749
53,66,99,70.10953958564066
71,35,40,58.79482221640149
90,94,56,77.61587924723382
77,35,77,65.62864195909849
72,79,53,75.79209321935512
62,51,47,53.68698726488517
54,54,56,61.2122321193758
72,80,83,73.53696729867107
64,77,84,72.52380595669383
56,99,50,69.68767014348529
72,94,88,85.57299211965997
86,89,63,80.86131769633205
94,75,87,91.96056059358207
41,65,77,57.54007237882949
53,87,83,61.006031914600825
92,67,47,84.68286317014451
79,40,32,53.1106730228566
79,41,53,71.9950027765134
90,71,30,71.51157279403894
78,68,35,64.68045753909509
90,40,48,68.59619088125744
45,65,72,52.90693373094317
45,81,37,44.77042363504759
42,60,98,58.053456517096144
46,62,81,59.6752640517255
90,42,76,80.48884976943556
47,47,57,43.043198245418495
81,70,75,79.40111624826196
91,87,33,77.68049933814925
54,85,37,60.06520869565726
86,53,90,81.7602244355127
68,60,46,58.64288580673169
72,84,63,74.63762987581126
91,39,49,72.44968894100903
69,89,63,78.9480019309494
78,31,72,56.59857407930191
66,44,39,50.935309986327574
75,32,59,58.181368190959795
68,72,54,70.4696928726191
77,60,86,72.44398593570321
96,99,92,96.5136896112744
72,96,76,86.25154594448757
76,85,32,68.20670406105317
66,92,75,82.9657937865723
94,44,65,65.17283166832082
72,39,55,56.73624281023239
43,67,39,42.574277488270226
61,76,63,66.48349281612902
41,86,37,57.454958108890025
49,79,84,64.19391697203783
44,44,39,40.62784795675121
98,47,86,73.50190226364167
49,31,74,57.00667455578294
72,72,79,73.2879406810306
93,55,93,79.33928491204708
77,67,31,72.61266206773905
52,71,74,60.33977322314158
70,34,91,58.848188362834144
86,40,43,60.04859722361696
75,94,44,70.21380022208217
84,63,43,64.16985916642744
63,30,60,49.03281728613995
91,31,58,78.47475316856188
95,49,56,67.65088517346264
54,90,38,54.13924021343344
68,50,49,60.19014733789467
47,97,87,69.62016810467681
44,41,78,53.200204782854144
68,51,86,63.72957839888028
86,49,45,62.35743306347806
43,30,37,46.268598837413236
51,59,96,54.34155207722265
84,53,48,69.30299449631488
41,43,96,56.05151464045967
66,65,65,69.6085106125741
70,98,89,80.68309365931373
90,53,65,67.65889055104792
90,89,40,87.1975701469639
75,84,80,76.47227873316477
75,53,84,77.84998990540633
65,53,83,66.8403697328554
82,83,46,72.68037994113712
66,55,91,69.667215236417
44,95,71,70.4540097852896
59,67,53,60.610441252452716
50,94,46,58.71208778721275
49,80,77,54.962235029278375
79,64,99,76.3787156355136
77,72,36,71.33820290442745
45,58,43,43.44833074881781
47,66,40,54.70581032298082
62,87,41,65.44099537860117
86,83,34,78.42747668788412
65,68,34,48.00384049796564
85,71,49,66.49832433617263
82,57,83,72.38700833580202
51,58,84,69.03136538134083
65,72,87,67.72865919354268
52,32,59,46.766083466806656
79,39,53,72.55365344248025
57,88,32,63.4431855138063
64,43,77,64.59815047181468
72,76,51,65.78837641250286
86,71,43,78.79493370317316
79,61,77,79.8569746775753
99,61,58,81.90799123861284
82,71,79,77.67011529187788
51,61,39,54.39713627282791
83,55,56,61.07157072700676
75,30,57,63.34316950495777
87,85,38,72.3543914839971
43,31,55,40.40700903243216
44,59,37,53.68777435282937
95,81,31,83.48781125213335
76,38,86,58.494361410768754
47,51,81,50.263357388431324
81,63,87,80.00056675395906
88,78,32,65.10296267126944
67,30,37,56.99673116113756
70,82,88,77.78962538401657
97,69,31,82.46458786895927
48,74,91,60.675565706259505
93,97,78,87.9191417620373
90,38,49,71.37076498860937
68,51,58,59.41813662151196
53,47,46,43.595392575914246
79,72,51,74.10735988935878
80,68,35,59.43813610569198
61,35,91,66.41067131354397
50,77,60,61.021042213255704
62,36,91,55.5517175822693
40,98,41,63.32594028490782
85,45,41,70.01392695909436
76,30,92,65.41866204645687
60,66,45,70.17704361846444
65,66,54,74.36172397990713
85,93,51,82.21674328151676
75,91,47,79.52703050897046
93,90,74,94.84402612225082
62,62,97,63.325382739131314
96,95,41,86.1335813227801
40,59,78,49.89082061221772
93,49,62,69.48549221487836
94,89,92,92.70803407284733
90,53,47,71.28370630226301
79,33,83,57.939951982042
54,66,56,59.71857637126858
60,33,54,49.445261028293245
86,47,63,76.68959457295882
48,95,89,76.11355296802984
92,77,83,81.41995757026903
48,62,34,55.96364185569273
49,87,65,66.27977671221737
91,57,83,78.108595069259
96,64,65,77.63910507246835
92,39,98,71.56176800567283
65,94,68,68.21001079721826
80,71,99,71.96435530212933
74,38,33,55.10440864760733
91,89,94,80.69972524846735
64,44,69,54.66742044495557
65,86,66,74.78424762164826
50,98,96,81.06632410943757
77,51,60,60.057926626817355
41,93,76,66.64803863575693
46,70,56,53.651575418618584
57,85,80,67.41896934321768
66,52,49,59.173335350372255
73,54,42,57.825768235226136
66,35,92,61.47912325596733
56,63,73,61.854680190388926
82,92,53,85.00290588452334
98,38,32,73.68747952234413
83,89,39,73.00726924054175
98,78,94,89.85029886189484
90,80,78,88.62105515834821
93,89,87,89.69518238044549
63,99,31,70.9716495124282
64,66,95,75.31099852902037
46,60,60,58.095924269308234
91,70,97,86.338883757606
45,91,66,57.1826053558645
92,87,53,81.86041970166114
63,43,73,56.46357917666831
72,65,70,73.38569473993469
88,65,80,87.12735210846623
68,37,71,67.06816864316033
82,55,69,75.72762602150486
61,65,77,60.72609146656401
65,77,33,69.21577424517234
67,57,89,70.53261449161215
89,97,68,83.07610986813002
60,91,34,68.40963776798367
88,80,35,73.89475658665911
46,71,43,43.152328244313225
56,58,99,60.29856224631066
59,39,41,49.07338238860295
80,68,91,78.07620225522024
88,30,56,58.87523216233994
59,68,83,70.25536359770729
93,50,41,72.29883280994615
61,94,37,58.92118690053013
67,44,45,68.86694982864155
79,33,81,59.52706008305799
88,89,55,79.41126901505514
46,90,37,59.277020489880584
40,49,74,47.2272407429316
71,39,48,64.07138215717734
52,63,46,53.223553544361735
69,77,94,71.79140781975389
62,62,58,64.27260022837622
90,90,43,66.10294899670055
98,39,46,72.56909505631401
95,83,42,87.24962425466818
58,94,92,64.06663893131616
71,30,62,54.879986697033736
69,34,58,48.069109781414184
68,44,66,60.46564309088852
88,57,75,87.31760186498258
84,52,53,69.34636477063377
68,46,43,55.30701726841232
69,42,34,39.7781335558518
55,43,82,51.26938783203248
79,40,59,62.63490542112821
58,57,89,64.36579131173627
57,71,57,62.91557639853046
40,90,55,61.840473480915605
53,93,47,59.27165832170491
90,60,65,76.20044931055111
86,39,37,59.61846261393838
89,37,47,60.30828180033742
41,50,87,48.540703898259636
93,88,61,87.80434222605959
67,79,78,59.97886538417589
88,98,77,79.52464958638473
89,99,94,108.83595072006666
69,59,62,61.277469316152356
77,46,79,75.44432170298103
90,49,33,65.97670477970408
43,77,65,54.792134219785225
40,31,57,43.98599141419861
47,66,32,50.10296442990315
68,30,35,49.10463003836373
94,33,74,71.48003162848734
78,83,52,76.27016752483735
42,54,36,40.958962700843706
71,32,90,60.69069742506427
49,38,94,49.8123215325126
49,63,35,44.36272159281597
58,72,53,70.45041672438617
85,51,66,66.46873829258347
73,99,74,85.99297554720171
99,31,80,73.02085460553475
72,95,74,82.00238098009568
62,61,92,67.69041522935015
94,45,58,63.14360346536772
67,30,54,53.44473760489639
71,77,39,69.4286248042086
89,79,64,76.22509066778059
46,42,84,64.00857376156219
68,44,54,62.06095373834432
47,82,74,67.0048472195488
40,73,41,54.735858486006286
96,37,33,54.029805913555165
94,75,96,92.22432138407201
42,98,46,70.98039508913833
63,48,94,68.49706887110908
62,67,82,66.18602261526449
98,40,86,72.62340634627026
47,72,57,50.44072875640749
93,49,45,63.540325412873145
96,49,50,70.69784399174802
86,50,71,66.85932883997903
76,86,83,79.64013083072857
42,79,61,57.919693447132786
90,55,67,66.3007859807615
72,59,99,69.67455105803519
67,60,67,62.004751367594324
86,71,83,77.86368882313283
47,97,89,70.48957538913562
73,90,76,79.32391131696322
74,90,41,70.07854360183771
71,99,82,78.23770234407895
63,97,62,72.8969323703805
53,46,57,58.91148324084986
71,48,32,49.022720315743236
95,80,55,88.15842915125361
85,99,83,80.63167852639836
82,92,69,84.20916955088886
55,59,95,69.44806397485088
43,54,97,50.482478236828754
91,55,76,78.9538017905507
76,85,31,64.46875235059491
93,51,71,81.85157862800759
60,48,63,48.99959264492678
53,60,50,50.03763457418084
70,55,73,66.75689917459182
94,71,31,78.0573689369149
87,70,88,82.56358451219434
57,52,45,55.57570324233825
46,76,49,52.85391679611021
